date,temp,rainfall,humidity
2013-04-14,28.7,2.0,39.7
2013-04-15,28.6,0.0,41.7
2013-04-16,31.7,0.0,30.7
2013-04-17,29.9,0.0,27.4
2013-04-18,30.6,0.0,23.7
2013-04-19,30.3,0.0,27.2
2013-04-20,30.6,0.0,27.8
2013-04-21,28.4,0.0,39.5
2013-04-22,26.9,0.0,49.5
2013-04-23,29.1,0.0,42.8
2013-04-24,30.8,0.0,38.8
2013-04-25,31.5,0.0,39.1
2013-04-26,30.9,0.0,41.5
2013-04-27,31.8,0.0,32.7
2013-04-28,31.2,0.0,29.6
2013-04-29,32.8,0.0,24.3
2013-04-30,32.9,0.0,31.3
2013-05-13,30.8,0.0,45.3
2013-05-14,33.7,0.0,31.8
2013-05-15,33.8,0.0,29.6
2013-05-16,34.4,0.1,27.0
2013-05-17,34.4,0.0,25.0
2013-05-18,35.9,0.0,22.2
2013-05-19,36.7,0.0,19.2
2013-05-20,37.4,0.0,17.7
2013-05-21,37.1,0.0,18.4
2013-05-22,37.2,0.0,18.2
2013-05-23,38.2,0.0,19.1
2013-05-24,38.5,0.0,22.3
2013-05-25,38.1,0.0,23.7
2013-05-26,37.1,0.0,23.6
2013-05-27,36.1,0.0,32.0
2013-05-28,36.5,0.0,29.4
2013-05-29,36.0,0.0,22.3
2013-05-30,34.7,0.0,22.4
2013-06-13,30.7,0.0,69.3
2013-06-14,31.4,10.208,64.0
2013-06-15,30.6,5.104,68.2
2013-06-16,27.0,38.279,90.9
2013-06-17,27.2,26.37,87.2
2013-06-18,28.1,0.1,90.8
2013-06-19,29.8,4.253,73.6
2013-06-20,33.0,0.5,56.7
2013-06-21,35.4,0.0,48.7
2013-06-22,35.5,0.0,43.9
2013-06-23,35.3,0.0,53.6
2013-06-24,33.8,0.0,60.9
2013-06-25,30.5,0.0,74.9
2013-06-26,30.5,0.4,75.8
2013-06-27,31.4,1.701,70.5
2013-06-28,30.6,0.0,72.0
2013-06-30,32.5,0.0,57.1
2013-07-13,31.3,0.0,76.4
2013-07-14,31.0,3.403,77.6
2013-07-15,31.3,0.0,76.7
2013-07-16,30.2,28.072,81.5
2013-07-17,30.6,0.6,83.6
2013-07-18,30.7,5.955,84.1
2013-07-19,31.2,0.0,76.9
2013-07-20,27.1,120.312,92.2
2013-07-21,28.8,0.2,86.4
2013-07-22,28.7,0.851,91.0
2013-07-23,30.4,0.766,80.0
2013-07-24,30.5,16.162,83.4
2013-07-25,28.6,9.0,88.4
2013-07-26,29.6,0.0,81.3
2013-07-27,29.5,14.461,85.5
2013-07-29,31.2,24.669,79.2
2013-07-30,29.9,0.5,85.9
2013-07-31,28.3,0.5,86.3
2013-08-13,29.3,0.1,87.1
2013-08-14,29.0,5.955,85.3
2013-08-16,27.0,52.74,93.9
2013-08-17,27.5,44.428,93.3
2013-08-18,28.1,0.17,89.9
2013-08-19,28.3,12.701,91.9
2013-08-20,27.5,86.636,92.5
2013-08-21,28.8,0.425,86.7
2013-08-22,27.9,3.232,86.6
2013-08-23,30.2,0.1,80.8
2013-08-24,31.6,0.0,75.7
2013-08-25,30.8,11.058,82.4
2013-08-26,31.4,0.1,78.4
2013-08-27,31.1,0.1,73.4
2013-08-28,29.5,0.0,72.0
2013-08-31,27.9,0.5,81.9
2013-09-13,30.5,0.0,71.2
2013-09-14,31.2,0.0,69.5
2013-09-16,29.5,0.0,66.2
2013-09-17,29.5,0.0,61.4
2013-09-18,29.6,0.0,63.0
2013-09-19,29.8,0.0,66.7
2013-09-20,29.0,1.1,72.9
2013-09-22,28.9,0.0,77.6
2013-09-23,30.0,0.0,74.4
2013-09-25,28.8,27.221,76.2
2013-09-26,28.1,2.3,81.5
2013-09-27,28.5,0.34,78.6
2013-09-28,29.4,0.0,74.3
2013-09-29,28.4,24.669,81.2
2013-09-30,27.0,3.925,84.7
2013-10-13,27.4,0.851,79.4
2013-10-14,27.7,0.0,77.4
2013-10-15,26.7,0.0,74.3
2013-10-17,27.5,0.0,71.3
2013-10-18,27.3,0.0,72.4
2013-10-19,25.8,0.0,66.3
2013-10-20,25.2,0.0,64.1
2013-10-21,24.8,0.0,63.8
2013-10-22,24.9,0.0,65.6
2013-10-23,25.2,0.0,67.6
2013-10-24,25.0,0.0,69.1
2013-10-25,24.1,0.0,71.4
2013-10-26,24.2,0.0,71.7
2013-10-27,22.9,0.0,69.5
2013-10-28,23.1,0.0,62.2
2013-10-29,22.8,0.0,63.9
2013-10-30,23.7,0.0,60.4
2013-10-31,24.5,0.0,57.8
2013-11-13,17.7,0.0,61.2
2013-11-14,17.1,0.0,59.4
2013-11-15,17.3,0.0,59.5
2013-11-16,17.2,0.0,61.5
2013-11-17,16.9,0.0,58.1
2013-11-18,17.7,0.0,53.8
2013-11-19,18.1,0.0,56.1
2013-11-20,18.2,0.0,55.9
2013-11-21,18.9,0.0,59.7
2013-11-22,18.3,0.0,69.0
2013-11-23,18.3,0.0,69.8
2013-11-24,18.8,0.0,60.5
2013-11-25,19.6,0.0,58.8
2013-11-26,20.1,0.0,56.0
2013-11-27,19.4,0.0,60.9
2013-11-28,19.1,0.0,62.7
2013-11-29,17.9,0.0,65.2
2013-11-30,17.7,0.0,61.5
2013-12-13,16.0,0.0,66.5
2013-12-14,15.4,0.0,73.6
2013-12-15,16.3,0.0,74.0
2013-12-16,15.7,0.0,83.3
2013-12-17,15.3,0.0,87.8
2013-12-18,15.2,0.0,91.6
2013-12-19,16.2,0.0,88.2
2013-12-20,15.0,0.0,93.6
2013-12-21,14.2,0.0,96.6
2013-12-22,15.1,0.0,93.2
2013-12-23,14.0,0.0,93.3
2013-12-24,12.6,0.0,87.0
2013-12-25,12.3,0.0,68.9
2013-12-26,12.2,0.0,62.1
2013-12-27,12.1,0.17,69.6
2013-12-28,11.6,0.0,61.5
2013-12-29,10.5,0.0,63.2
2013-12-30,11.0,5.104,75.4
2013-12-31,13.4,1.8,87.8
2014-01-13,13.5,0.0,73.6
2014-01-14,14.2,0.0,75.4
2014-01-15,12.0,0.0,93.0
2014-01-16,12.1,0.0,94.7
2014-01-17,11.5,0.17,95.9
2014-01-18,12.6,2.382,94.8
2014-01-19,13.8,0.0,85.3
2014-01-20,13.1,0.0,88.6
2014-01-21,13.1,5.0,96.7
2014-01-22,14.9,0.34,98.1
2014-01-23,15.4,0.0,94.3
2014-01-24,13.1,0.0,93.8
2014-01-25,11.2,0.0,99.2
2014-01-26,13.2,0.0,90.9
2014-01-27,15.0,0.0,81.9
2014-01-28,15.6,0.0,77.1
2014-01-29,15.5,0.0,83.1
2014-01-30,14.6,0.0,91.6
2014-01-31,13.2,0.0,94.9
2014-02-13,14.1,0.0,67.5
2014-02-14,13.0,41.681,93.5
2014-02-15,12.7,0.0,90.0
2014-02-16,12.7,0.0,85.7
2014-02-17,13.8,0.0,77.1
2014-02-18,14.6,0.0,68.4
2014-02-19,15.0,0.0,71.4
2014-02-20,16.3,0.0,72.2
2014-02-21,17.0,0.0,72.3
2014-02-22,15.9,0.3,86.6
2014-02-23,15.7,0.0,86.3
2014-02-24,15.2,0.0,77.0
2014-02-25,17.4,0.0,67.3
2014-02-26,18.8,0.3,66.3
2014-02-27,18.6,0.2,76.1
2014-02-28,15.9,17.507,85.2
2014-03-13,18.8,0.0,62.1
2014-03-14,19.0,0.0,61.3
2014-03-15,21.2,0.0,59.9
2014-03-16,22.8,0.0,57.6
2014-03-17,24.7,0.0,59.8
2014-03-18,24.8,0.17,54.7
2014-03-19,21.6,0.0,61.0
2014-03-20,21.2,0.0,56.0
2014-03-21,23.1,0.0,56.4
2014-03-22,24.6,0.0,56.7
2014-03-23,22.8,0.1,64.0
2014-03-24,22.4,0.936,68.3
2014-03-25,24.5,0.0,60.2
2014-03-26,25.3,0.0,54.3
2014-03-27,24.0,1.701,60.7
2014-03-28,24.3,0.851,63.3
2014-03-29,25.2,0.2,60.6
2014-03-30,24.3,0.0,49.6
2014-03-31,23.9,0.0,47.3
2014-04-13,27.9,0.34,36.0
2014-04-14,27.9,0.0,39.0
2014-04-15,29.6,0.0,39.6
2014-04-16,27.8,2.0,44.9
2014-04-17,27.4,0.0,41.0
2014-04-18,24.8,7.0,55.4
2014-04-19,25.8,0.0,52.8
2014-04-20,28.2,0.0,40.4
2014-04-21,29.1,0.0,30.6
2014-04-22,30.1,0.0,28.0
2014-04-23,30.0,0.0,31.0
2014-04-24,31.0,0.0,30.5
2014-04-25,31.6,0.0,29.4
2014-04-26,32.3,0.0,29.1
2014-04-27,31.5,0.0,29.4
2014-04-28,32.5,0.0,23.9
2014-04-29,33.5,0.0,24.3
2014-04-30,34.5,0.0,21.8
2014-05-13,24.9,8.359,69.4
2014-05-14,26.5,3.403,61.6
2014-05-15,28.9,0.0,50.4
2014-05-16,30.7,0.0,45.8
2014-05-17,30.4,0.0,46.7
2014-05-18,31.9,0.0,41.6
2014-05-19,32.2,0.0,33.8
2014-05-20,33.2,0.0,30.5
2014-05-21,33.1,0.0,30.2
2014-05-22,33.9,0.0,29.7
2014-05-23,35.3,0.425,29.4
2014-05-24,32.3,7.656,39.1
2014-05-25,32.0,0.0,42.9
2014-05-26,29.8,11.058,52.9
2014-05-27,32.7,0.0,44.8
2014-05-28,34.9,0.0,36.0
2014-05-29,36.3,0.0,34.5
2014-05-30,35.9,0.51,34.6
2014-05-31,34.8,0.0,37.6
2014-06-13,29.7,0.595,56.5
2014-06-14,30.5,1.701,64.7
2014-06-15,33.7,0.1,58.4
2014-06-16,36.9,0.0,44.9
2014-06-17,37.6,0.0,39.0
2014-06-18,35.2,3.403,54.9
2014-06-19,34.8,0.0,52.1
2014-06-20,37.5,0.0,40.4
2014-06-21,36.9,0.0,40.5
2014-06-22,35.1,0.0,42.1
2014-06-23,33.3,2.552,44.6
2014-06-24,33.5,0.0,43.3
2014-06-25,32.4,0.0,48.3
2014-06-26,32.9,22.287,52.7
2014-06-27,34.7,0.0,48.9
2014-06-28,34.8,0.0,48.0
2014-06-29,34.3,4.253,51.0
2014-06-30,31.9,0.0,66.1
2014-07-13,33.4,22.117,62.4
2014-07-14,31.8,0.0,72.3
2014-07-15,32.8,0.0,70.1
2014-07-16,31.8,0.0,69.3
2014-07-17,31.1,42.532,73.7
2014-07-18,27.5,8.507,90.9
2014-07-19,29.2,0.0,78.1
2014-07-20,30.4,0.0,73.9
2014-07-21,31.5,0.0,68.8
2014-07-22,31.6,2.552,72.8
2014-07-23,30.5,0.0,75.1
2014-07-24,30.0,0.0,71.1
2014-07-25,30.1,0.0,66.7
2014-07-26,31.8,0.0,68.2
2014-07-27,30.9,0.1,72.2
2014-07-28,29.8,3.0,79.6
2014-07-29,29.8,0.0,78.4
2014-07-30,30.7,0.0,77.3
2014-07-31,31.2,0.0,76.0
2014-08-13,31.5,0.0,66.9
2014-08-14,30.9,0.0,65.9
2014-08-16,30.2,0.0,63.8
2014-08-17,30.7,0.0,59.6
2014-08-19,32.9,0.0,57.0
2014-08-20,33.3,0.0,52.6
2014-08-21,32.9,0.0,47.5
2014-08-22,33.2,0.0,48.7
2014-08-23,33.5,0.0,50.8
2014-08-24,33.2,0.0,51.2
2014-08-25,33.8,0.0,50.6
2014-08-26,34.1,0.0,49.0
2014-08-27,33.2,0.0,48.9
2014-08-28,29.7,6.72,69.2
2014-08-29,30.0,0.0,71.5
2014-08-30,28.1,10.207,81.3
2014-08-31,27.3,30.624,87.1
2014-09-13,28.6,0.0,74.5
2014-09-14,29.3,0.0,69.6
2014-09-15,28.9,0.0,69.9
2014-09-16,30.4,0.0,70.1
2014-09-17,30.3,0.0,66.5
2014-09-18,30.6,0.0,64.0
2014-09-19,30.6,0.0,63.2
2014-09-20,31.0,0.0,60.1
2014-09-21,30.4,0.2,59.6
2014-09-22,30.2,0.0,58.2
2014-09-23,30.2,0.0,52.4
2014-09-24,30.1,0.0,53.5
2014-09-25,29.6,0.0,56.4
2014-09-26,30.2,0.0,54.4
2014-09-27,30.7,0.0,51.3
2014-09-28,30.5,0.0,51.7
2014-09-29,30.4,0.0,52.6
2014-09-30,30.9,0.0,50.0
2014-10-13,27.3,0.0,58.7
2014-10-14,25.3,1.701,67.0
2014-10-15,24.6,0.0,69.4
2014-10-16,24.2,0.0,59.4
2014-10-17,24.1,0.0,54.4
2014-10-18,24.0,0.0,54.4
2014-10-19,23.7,0.0,58.4
2014-10-20,24.2,0.0,58.1
2014-10-21,25.6,0.0,57.6
2014-10-22,26.5,0.0,57.7
2014-10-23,25.8,0.0,64.2
2014-10-24,25.8,0.0,63.8
2014-10-25,25.8,0.0,64.2
2014-10-26,25.8,0.0,60.4
2014-10-27,25.3,0.0,62.5
2014-10-28,25.8,0.0,55.2
2014-10-29,25.4,0.51,64.8
2014-10-30,25.0,0.0,59.0
2014-10-31,23.5,0.0,58.3
2014-11-13,18.6,0.0,55.0
2014-11-14,18.2,0.0,50.4
2014-11-15,18.5,0.0,47.0
2014-11-16,18.3,0.0,50.0
2014-11-17,18.0,0.0,50.5
2014-11-18,18.0,0.0,51.6
2014-11-19,18.3,0.0,55.5
2014-11-20,18.3,0.0,54.8
2014-11-21,17.9,0.0,57.0
2014-11-22,17.7,0.0,58.1
2014-11-23,18.5,0.0,44.6
2014-11-24,17.0,0.0,53.5
2014-11-25,16.9,0.0,50.9
2014-11-26,17.7,0.0,48.1
2014-11-27,18.7,0.0,53.7
2014-11-28,20.7,0.0,52.6
2014-11-29,21.5,0.0,56.8
2014-11-30,20.4,0.0,58.6
2014-12-13,15.9,0.2,68.2
2014-12-14,14.7,9.358,94.3
2014-12-15,14.5,0.0,82.4
2014-12-16,12.9,0.0,88.1
2014-12-17,12.2,0.0,86.8
2014-12-18,10.5,0.0,91.2
2014-12-19,10.6,0.0,93.0
2014-12-20,10.6,0.0,84.4
2014-12-21,9.6,0.0,89.2
2014-12-22,9.2,0.0,93.8
2014-12-23,9.6,0.0,88.0
2014-12-24,8.5,0.0,93.8
2014-12-25,8.5,0.0,91.4
2014-12-26,9.9,0.0,93.1
2014-12-27,10.5,0.0,80.1
2014-12-28,8.5,0.0,90.6
2014-12-29,10.8,0.0,83.9
2014-12-30,10.0,0.0,87.4
2014-12-31,12.0,0.0,80.8
2015-01-13,11.3,0.0,84.1
2015-01-14,12.2,0.936,86.6
2015-01-15,11.2,0.0,82.3
2015-01-16,12.4,0.0,87.4
2015-01-17,13.0,0.0,83.4
2015-01-18,13.2,0.0,74.9
2015-01-19,13.0,0.0,77.5
2015-01-20,12.8,0.0,85.8
2015-01-21,12.9,0.0,85.0
2015-01-22,12.9,5.955,91.6
2015-01-23,14.6,0.0,89.9
2015-01-24,12.2,0.0,87.9
2015-01-25,12.2,0.0,84.1
2015-01-26,13.3,0.766,90.2
2015-01-27,13.1,0.0,81.9
2015-01-28,10.8,0.0,83.7
2015-01-29,11.1,0.0,75.7
2015-01-30,12.0,0.0,68.3
2015-01-31,12.9,0.0,66.8
2015-02-13,16.8,0.0,61.3
2015-02-14,19.6,0.0,57.1
2015-02-15,18.9,0.0,67.5
2015-02-16,20.1,0.0,63.5
2015-02-17,20.6,0.0,70.4
2015-02-18,21.4,0.0,67.2
2015-02-19,22.9,2.0,70.3
2015-02-20,22.9,0.1,67.7
2015-02-21,21.6,0.0,58.5
2015-02-22,21.8,0.0,58.6
2015-02-23,22.2,0.0,67.1
2015-02-24,21.9,0.0,74.6
2015-02-25,23.4,0.0,65.0
2015-02-26,19.8,0.0,37.3
2015-02-27,19.2,0.0,41.8
2015-02-28,21.2,0.0,41.4
2015-03-13,21.2,0.1,60.7
2015-03-14,21.4,0.4,65.7
2015-03-15,18.1,3.602,78.7
2015-03-16,19.5,0.1,74.8
2015-03-17,20.5,0.0,70.1
2015-03-18,20.1,0.0,63.3
2015-03-19,21.4,0.0,59.0
2015-03-20,22.5,0.0,59.4
2015-03-21,24.5,0.0,55.6
2015-03-22,25.4,0.0,55.2
2015-03-23,25.1,0.0,58.1
2015-03-24,26.0,0.0,55.9
2015-03-25,27.4,0.0,54.6
2015-03-26,28.7,0.0,56.1
2015-03-27,28.7,0.0,42.8
2015-03-28,27.4,0.0,48.1
2015-03-29,25.6,0.0,47.9
2015-03-30,22.9,9.357,70.2
2015-03-31,24.8,0.0,65.2
2015-04-13,24.4,1.701,67.9
2015-04-14,26.3,0.0,60.7
2015-04-15,27.6,0.2,56.4
2015-04-16,25.9,0.0,57.2
2015-04-17,27.8,0.0,53.6
2015-04-18,30.5,0.0,42.9
2015-04-19,32.2,0.0,39.1
2015-04-20,33.1,0.0,35.0
2015-04-21,31.8,0.0,35.6
2015-04-22,31.1,0.0,27.4
2015-04-23,31.8,0.0,28.9
2015-04-24,32.7,0.0,27.7
2015-04-25,30.9,0.0,36.9
2015-04-26,28.8,0.0,46.8
2015-04-27,30.7,0.0,47.9
2015-04-28,31.1,0.0,45.9
2015-04-29,31.2,0.0,46.1
2015-04-30,32.9,0.0,40.9
2015-05-13,29.0,1.701,57.7
2015-05-14,29.7,0.0,51.7
2015-05-15,29.5,0.34,53.5
2015-05-16,30.3,0.0,50.7
2015-05-17,32.9,0.0,42.5
2015-05-18,36.0,0.0,34.1
2015-05-19,33.3,0.1,42.6
2015-05-20,32.3,0.0,41.4
2015-05-22,36.5,0.0,22.2
2015-05-23,37.4,0.0,22.2
2015-05-24,37.0,0.0,24.6
2015-05-25,38.7,0.0,20.8
2015-05-26,38.2,0.0,17.8
2015-05-27,35.2,0.0,20.0
2015-05-28,35.3,0.0,26.2
2015-05-29,36.0,0.0,27.3
2015-05-30,36.3,0.0,26.9
2015-05-31,35.6,0.0,26.4
2015-06-13,32.3,5.0,48.9
2015-06-14,27.5,20.507,72.7
2015-06-15,30.9,0.0,62.8
2015-06-16,32.4,0.0,57.5
2015-06-17,33.4,0.1,53.8
2015-06-18,35.9,0.0,44.8
2015-06-19,36.4,0.0,45.6
2015-06-20,33.6,0.0,52.4
2015-06-21,30.5,5.955,65.1
2015-06-22,32.1,3.403,61.7
2015-06-23,31.9,0.851,63.9
2015-06-24,30.2,0.851,74.0
2015-06-25,26.1,17.268,83.4
2015-06-26,30.9,0.0,65.0
2015-06-27,32.4,0.0,56.5
2015-06-28,34.2,0.0,51.3
2015-06-29,31.4,0.0,60.3
2015-06-30,30.9,0.0,60.5
2015-07-15,32.5,0.0,65.4
2015-07-16,31.9,0.0,64.6
2015-07-17,30.2,0.17,80.2
2015-07-18,29.7,0.3,82.4
2015-07-19,29.6,0.17,77.1
2015-07-20,28.9,6.382,81.0
2015-07-21,30.6,0.0,75.5
2015-07-22,31.4,0.2,75.0
2015-07-23,31.4,0.0,72.9
2015-07-24,31.2,0.8,73.2
2015-07-25,31.3,5.104,73.7
2015-07-26,30.0,3.402,77.6
2015-07-27,29.4,0.255,73.5
2015-07-28,29.1,0.0,70.6
2015-07-29,28.1,0.0,75.7
2015-07-30,28.3,0.4,79.2
2015-07-31,28.8,1.701,76.1
2015-08-13,31.2,0.2,75.8
2015-08-14,30.7,0.0,78.4
2015-08-15,28.3,6.895,89.1
2015-08-16,27.8,1.701,88.1
2015-08-17,30.5,3.403,78.5
2015-08-18,29.5,0.085,78.4
2015-08-19,30.0,0.0,74.5
2015-08-20,30.4,0.1,69.4
2015-08-21,29.8,5.104,72.8
2015-08-22,29.9,1.1,72.6
2015-08-23,30.4,46.785,73.5
2015-08-24,29.9,0.2,73.9
2015-08-25,31.3,0.0,64.8
2015-08-26,31.6,0.0,66.9
2015-08-27,32.1,0.0,66.5
2015-08-28,32.0,0.0,68.0
2015-08-29,32.1,0.0,63.2
2015-08-30,32.5,0.0,62.6
2015-08-31,31.5,0.0,61.5
2015-09-13,31.6,0.0,63.0
2015-09-14,32.3,0.0,56.7
2015-09-15,32.5,0.0,58.3
2015-09-16,32.1,0.0,61.8
2015-09-17,31.6,0.0,61.1
2015-09-18,30.9,0.17,69.3
2015-09-19,30.1,18.544,78.7
2015-09-20,30.4,0.0,72.0
2015-09-21,29.7,0.0,69.3
2015-09-22,29.8,0.17,71.4
2015-09-23,28.3,0.0,69.3
2015-09-24,28.2,0.0,62.0
2015-09-25,28.3,0.0,54.5
2015-09-26,29.3,0.0,57.7
2015-09-27,29.4,0.0,61.0
2015-09-28,28.6,0.0,61.9
2015-09-29,28.4,0.0,61.4
2015-09-30,28.5,0.0,55.2
2015-10-13,29.6,0.1,65.1
2015-10-14,28.3,0.34,64.5
2015-10-15,27.4,0.0,65.3
2015-10-16,28.4,0.0,60.1
2015-10-17,28.1,0.0,63.2
2015-10-18,28.3,0.0,59.8
2015-10-19,29.0,0.0,57.8
2015-10-20,29.2,0.3,57.0
2015-10-21,27.6,0.0,56.5
2015-10-22,25.3,0.0,51.4
2015-10-23,24.5,0.0,52.6
2015-10-24,25.6,0.0,50.3
2015-10-25,26.5,0.0,48.3
2015-10-26,25.8,0.0,51.8
2015-10-27,24.9,0.0,55.2
2015-10-28,21.2,0.0,58.3
2015-10-29,21.5,0.0,59.3
2015-10-30,22.8,0.0,63.4
2015-10-31,22.6,0.0,65.9
2015-11-13,22.6,0.0,60.5
2015-11-14,22.8,0.0,60.9
2015-11-15,23.3,0.0,56.6
2015-11-16,23.3,0.0,48.4
2015-11-17,21.0,0.0,45.3
2015-11-18,18.9,0.0,53.3
2015-11-19,19.1,0.0,58.0
2015-11-20,18.9,0.0,62.2
2015-11-21,19.1,0.0,63.6
2015-11-22,19.3,0.0,62.5
2015-11-23,18.5,0.0,64.0
2015-11-24,19.0,0.0,60.5
2015-11-25,19.4,0.0,56.1
2015-11-26,19.8,0.0,55.2
2015-11-27,18.3,0.0,64.5
2015-11-28,19.0,0.0,82.0
2015-11-29,18.9,0.0,80.1
2015-11-30,19.6,0.0,83.6
2015-12-13,13.2,0.0,71.3
2015-12-14,13.1,0.0,63.2
2015-12-15,13.4,0.0,61.2
2015-12-16,13.5,0.0,61.3
2015-12-17,13.1,0.0,66.9
2015-12-18,12.8,0.0,71.9
2015-12-19,12.7,0.0,70.1
2015-12-20,11.8,0.0,70.3
2015-12-21,12.6,0.0,70.6
2015-12-22,12.7,0.0,75.7
2015-12-23,12.3,0.0,83.3
2015-12-24,12.1,0.0,70.7
2015-12-25,11.4,0.0,65.9
2015-12-26,12.8,0.0,63.5
2015-12-27,14.4,0.0,64.9
2015-12-28,16.5,0.0,61.9
2015-12-29,16.1,0.0,65.5
2015-12-30,16.0,0.0,69.3
2015-12-31,15.4,0.0,70.2
2016-01-13,16.6,0.0,80.7
