date,temp,rainfall,humidity
2016-01-14,15.0,0.0,85.3
2016-01-15,12.3,0.0,87.4
2016-01-16,12.8,0.0,81.5
2016-01-17,12.9,0.0,80.9
2016-01-18,12.2,0.0,83.0
2016-01-19,11.2,0.0,91.7
2016-01-20,10.5,0.0,88.6
2016-01-21,10.9,0.0,80.5
2016-01-22,10.2,0.0,87.7
2016-01-23,12.7,0.0,80.4
2016-01-24,10.2,0.0,91.3
2016-01-25,10.7,0.0,80.9
2016-01-26,13.1,0.0,83.0
2016-01-27,16.1,0.0,73.2
2016-01-28,15.5,0.0,73.6
2016-01-29,17.8,0.0,73.7
2016-01-30,19.7,0.0,76.1
2016-01-31,17.2,0.0,80.9
2016-02-13,17.0,0.03,60.8
2016-02-14,16.8,0.0,66.4
2016-02-15,17.3,0.0,61.8
2016-02-16,17.2,0.0,58.3
2016-02-17,18.3,0.0,56.6
2016-02-18,18.6,0.83,75.8
2016-02-19,21.8,0.0,73.0
2016-02-20,22.9,0.34,74.9
2016-02-21,19.6,0.0,71.4
2016-02-22,19.3,0.0,59.8
2016-02-23,20.2,0.0,52.2
2016-02-24,20.2,0.0,58.8
2016-02-25,20.8,0.0,58.3
2016-02-26,21.9,0.0,55.7
2016-02-27,21.9,0.0,58.0
2016-02-28,21.7,0.0,65.9
2016-02-29,22.8,0.0,66.4
2016-03-13,23.0,0.0,66.2
2016-03-14,22.3,0.3,64.9
2016-03-15,22.3,0.0,63.1
2016-03-16,22.4,0.0,60.5
2016-03-17,24.7,0.0,54.1
2016-03-18,25.5,0.425,59.1
2016-03-19,25.5,13.909,59.5
2016-03-20,25.9,0.0,60.7
2016-03-21,25.7,0.0,47.9
2016-03-22,23.5,0.0,40.6
2016-03-23,24.1,0.0,45.0
2016-03-25,28.2,0.0,49.7
2016-03-27,25.3,0.0,53.6
2016-03-28,25.1,0.0,51.0
2016-03-29,25.8,0.0,48.3
2016-03-30,27.5,0.0,44.9
2016-03-31,29.1,0.0,40.7
2016-04-13,30.6,0.0,28.8
2016-04-14,31.6,0.0,26.7
2016-04-15,33.0,0.0,25.7
2016-04-16,34.2,0.0,26.8
2016-04-17,34.5,0.0,26.0
2016-04-18,33.9,0.0,30.8
2016-04-19,33.5,0.0,33.1
2016-04-20,32.7,0.0,27.9
2016-04-21,33.0,0.0,26.6
2016-04-22,32.4,0.0,28.8
2016-04-23,30.8,0.0,27.0
2016-04-24,30.2,0.0,22.8
2016-04-25,31.1,0.0,21.0
2016-04-26,32.2,0.0,24.1
2016-04-27,32.1,0.0,28.0
2016-04-28,32.2,0.0,24.6
2016-04-29,32.5,0.0,24.6
2016-04-30,32.3,0.0,23.3
2016-05-13,35.6,0.119,35.4
2016-05-14,35.9,0.0,33.3
2016-05-15,36.6,0.0,30.3
2016-05-16,36.6,0.0,24.8
2016-05-17,36.7,0.0,25.9
2016-05-18,37.1,0.0,25.6
2016-05-19,36.4,0.0,38.7
2016-05-20,36.4,0.0,46.8
2016-05-21,35.9,0.0,48.7
2016-05-22,36.0,0.0,48.3
2016-05-23,31.9,6.747,52.8
2016-05-24,30.2,3.403,57.6
2016-05-25,31.4,0.459,55.6
2016-05-26,33.6,0.0,47.6
2016-05-27,36.6,0.0,34.7
2016-05-28,36.1,0.09,36.0
2016-05-29,29.6,0.788,59.7
2016-05-30,26.8,9.495,72.1
2016-05-31,31.2,0.0,59.4
2016-06-13,34.8,0.23,46.7
2016-06-14,31.4,0.0,61.1
2016-06-15,33.8,0.6,56.9
2016-06-16,33.0,0.0,54.2
2016-06-17,33.2,4.372,55.8
2016-06-18,35.2,0.0,54.8
2016-06-19,34.6,0.0,57.9
2016-06-20,31.2,8.104,73.0
2016-06-21,31.5,0.0,69.6
2016-06-22,32.1,0.851,66.9
2016-06-23,32.6,0.4,59.7
2016-06-24,35.2,0.0,52.6
2016-06-25,35.0,0.0,59.5
2016-06-26,34.1,0.0,61.9
2016-06-27,34.0,0.0,63.5
2016-06-28,30.3,14.214,77.0
2016-06-29,34.2,0.0,63.7
2016-06-30,35.3,5.104,59.8
2016-07-13,30.5,15.104,81.0
2016-07-14,29.8,26.194,84.8
2016-07-15,30.1,0.255,84.3
2016-07-16,27.7,16.227,91.3
2016-07-17,27.7,1.448,89.2
2016-07-18,27.7,40.324,88.3
2016-07-19,31.1,0.0,76.4
2016-07-20,33.0,0.0,70.0
2016-07-21,33.4,0.0,62.6
2016-07-22,33.3,0.0,64.0
2016-07-23,31.3,0.0,71.9
2016-07-24,30.6,0.597,79.4
2016-07-25,31.4,0.119,75.2
2016-07-26,30.0,7.253,83.3
2016-07-27,27.9,15.642,88.7
2016-07-28,28.8,4.299,85.1
2016-07-29,27.3,18.916,93.8
2016-07-30,27.2,32.558,93.6
2016-07-31,28.5,0.0,87.2
2016-08-13,29.1,0.469,84.9
2016-08-14,28.8,4.838,85.7
2016-08-15,30.8,2.149,75.8
2016-08-16,30.9,0.0,71.9
2016-08-17,29.3,0.83,77.3
2016-08-18,29.4,1.045,82.0
2016-08-19,31.2,0.0,73.7
2016-08-20,31.7,0.0,73.0
2016-08-21,30.3,0.0,74.6
2016-08-22,30.5,0.0,71.4
2016-08-23,30.7,0.0,74.3
2016-08-24,29.7,5.448,80.6
2016-08-25,30.0,0.09,81.6
2016-08-26,30.1,15.448,81.8
2016-08-27,30.6,0.0,76.3
2016-08-28,31.6,0.0,73.7
2016-08-29,28.5,20.596,86.6
2016-08-30,28.4,1.0,85.0
2016-08-31,27.1,64.507,90.7
2016-09-13,30.7,0.0,67.6
2016-09-14,29.7,5.104,74.0
2016-09-15,31.0,0.0,65.2
2016-09-16,31.2,0.0,63.4
2016-09-17,31.1,0.0,65.4
2016-09-18,31.2,0.0,65.3
2016-09-19,31.2,0.0,63.0
2016-09-20,31.7,0.0,60.5
2016-09-21,31.5,0.149,64.6
2016-09-22,29.0,0.0,74.1
2016-09-23,29.8,0.0,70.8
2016-09-24,29.9,0.0,71.3
2016-09-25,30.1,0.0,67.6
2016-09-26,30.5,0.0,67.2
2016-09-27,30.8,0.0,65.7
2016-09-28,31.2,0.0,63.1
2016-09-29,30.9,0.0,66.4
2016-09-30,31.1,0.0,66.2
2016-10-13,27.8,0.0,48.3
2016-10-14,27.5,0.0,51.4
2016-10-15,26.5,0.0,53.6
2016-10-16,26.7,0.0,51.9
2016-10-17,26.3,0.0,52.0
2016-10-18,26.2,0.0,52.8
2016-10-19,26.6,0.0,52.4
2016-10-20,26.6,0.0,49.5
2016-10-21,27.2,0.0,48.2
2016-10-22,27.1,0.0,51.4
2016-10-23,25.9,0.0,55.3
2016-10-24,26.1,0.0,52.1
2016-10-25,26.3,0.0,54.1
2016-10-26,25.3,0.0,59.8
2016-10-27,24.6,0.0,60.9
2016-10-28,23.9,0.0,58.4
2016-10-29,23.9,0.0,61.7
2016-10-30,23.4,0.0,68.9
2016-10-31,22.8,0.0,69.3
2016-11-13,22.5,0.0,57.2
2016-11-14,21.6,0.0,61.0
2016-11-15,20.0,0.0,60.1
2016-11-16,19.0,0.0,60.3
2016-11-17,19.3,0.0,56.9
2016-11-18,19.1,0.0,57.8
2016-11-19,19.2,0.0,61.4
2016-11-20,20.0,0.0,60.6
2016-11-21,20.9,0.0,58.6
2016-11-22,20.7,0.0,56.1
2016-11-23,20.0,0.0,59.5
2016-11-24,19.3,0.0,58.0
2016-11-25,20.7,0.0,43.2
2016-11-26,21.9,0.0,40.9
2016-11-27,20.8,0.0,45.2
2016-11-28,20.0,0.0,44.1
2016-11-29,19.1,0.0,55.6
2016-11-30,18.5,0.0,80.0
2016-12-13,18.0,0.0,65.9
2016-12-14,16.5,0.0,72.1
2016-12-15,15.9,0.0,67.8
2016-12-16,15.3,0.0,65.8
2016-12-17,14.6,0.0,76.7
2016-12-18,14.4,0.0,72.4
2016-12-19,14.7,0.0,71.9
2016-12-20,16.1,0.0,66.7
2016-12-21,16.5,0.0,62.4
2016-12-22,15.5,0.0,64.0
2016-12-23,15.3,0.0,77.4
2016-12-24,16.0,0.0,80.9
2016-12-26,15.0,0.0,82.7
2016-12-27,14.8,0.0,75.1
2016-12-28,15.7,0.0,70.9
2016-12-29,14.4,0.0,85.9
2016-12-30,13.3,0.0,89.2
2016-12-31,13.5,0.0,89.7
2017-01-13,11.5,0.0,72.7
2017-01-14,11.8,0.0,75.3
2017-01-15,15.7,0.0,66.7
2017-01-16,13.8,0.0,75.2
2017-01-17,10.0,0.0,87.8
2017-01-18,11.4,0.0,81.3
2017-01-19,12.5,0.0,80.2
2017-01-20,12.1,0.0,78.4
2017-01-21,12.7,0.0,78.0
2017-01-22,15.7,0.0,81.0
2017-01-23,16.2,0.0,81.4
2017-01-24,17.4,0.0,73.8
2017-01-25,19.2,0.597,76.0
2017-01-26,16.4,29.918,92.2
2017-01-27,15.1,0.2,86.1
2017-01-28,13.8,0.0,88.2
2017-01-29,15.0,0.0,84.2
2017-01-30,15.4,0.0,81.9
2017-01-31,16.5,0.0,78.8
2017-02-13,16.7,0.0,68.9
2017-02-14,17.2,0.0,66.4
2017-02-15,18.2,0.0,65.4
2017-02-16,19.8,0.0,62.1
2017-02-17,20.0,0.0,68.1
2017-02-18,21.3,0.0,70.8
2017-02-19,22.8,0.0,64.7
2017-02-20,24.0,0.0,59.2
2017-02-21,20.5,0.0,71.7
2017-02-22,20.1,0.0,61.3
2017-02-23,18.7,0.0,47.5
2017-02-24,18.6,0.0,48.3
2017-02-25,19.3,0.0,49.0
2017-02-26,19.1,0.0,57.9
2017-02-27,20.3,0.0,53.9
2017-02-28,22.5,0.0,53.4
2017-03-13,17.7,0.0,50.8
2017-03-14,18.4,0.0,52.1
2017-03-15,20.3,0.0,53.5
2017-03-16,22.2,0.0,52.9
2017-03-17,21.4,0.0,61.4
2017-03-18,22.6,0.0,52.2
2017-03-19,22.9,0.0,54.7
2017-03-20,22.9,0.0,58.4
2017-03-21,25.1,0.0,52.0
2017-03-22,27.1,0.0,48.3
2017-03-23,28.5,0.0,48.5
2017-03-24,28.1,0.0,47.3
2017-03-25,26.5,0.0,46.2
2017-03-26,27.4,0.0,45.2
2017-03-27,28.9,0.0,44.8
2017-03-28,29.9,0.0,46.8
2017-03-29,30.6,0.0,42.4
2017-03-30,31.1,0.0,40.3
2017-03-31,31.1,0.0,40.4
2017-04-13,30.9,0.0,27.6
2017-04-14,32.3,0.0,29.3
2017-04-15,32.7,0.0,30.0
2017-04-16,32.2,0.0,30.9
2017-04-17,33.3,0.0,38.3
2017-04-18,34.4,0.0,33.4
2017-04-19,35.2,0.0,22.1
2017-04-20,35.5,0.0,27.1
2017-04-21,34.7,0.0,42.5
2017-04-22,33.4,0.0,45.0
2017-04-23,32.9,0.0,35.1
2017-04-24,32.2,0.0,33.8
2017-04-25,31.9,1.701,31.5
2017-04-26,31.2,0.0,32.8
2017-04-27,31.9,0.0,30.4
2017-04-28,32.0,0.17,32.0
2017-04-29,31.3,0.0,35.6
2017-04-30,31.1,0.627,39.4
2017-05-13,35.8,0.0,35.7
2017-05-14,36.7,0.0,28.0
2017-05-15,37.2,0.0,24.9
2017-05-16,35.7,0.0,30.0
2017-05-17,32.5,0.075,40.3
2017-05-18,34.0,0.0,39.6
2017-05-19,33.2,0.455,40.7
2017-05-20,33.7,0.0,35.4
2017-05-21,31.4,14.461,45.7
2017-05-22,27.3,0.2,59.3
2017-05-23,32.1,0.0,46.1
2017-05-24,34.8,0.0,41.7
2017-05-25,35.6,0.0,34.8
2017-05-26,37.2,0.0,33.8
2017-05-27,34.4,0.0,43.4
2017-05-28,31.5,10.358,56.8
2017-05-29,29.0,7.552,65.9
2017-05-30,31.4,0.0,56.9
2017-05-31,29.0,11.403,67.7
2017-06-13,36.1,0.299,35.9
2017-06-14,34.7,0.0,36.7
2017-06-15,34.5,0.0,38.1
2017-06-16,29.0,18.516,68.7
2017-06-17,28.8,2.977,69.1
2017-06-18,31.1,0.09,65.7
2017-06-19,31.2,21.296,70.3
2017-06-20,27.3,17.104,80.6
2017-06-21,28.3,30.623,80.8
2017-06-22,30.0,2.552,69.3
2017-06-23,31.8,0.0,63.3
2017-06-24,33.4,0.0,60.5
2017-06-25,34.8,0.0,58.9
2017-06-26,34.6,0.3,61.9
2017-06-27,34.6,0.2,62.7
2017-06-28,29.2,30.61,81.0
2017-06-29,28.0,17.594,87.8
2017-06-30,27.8,28.703,93.4
2017-07-13,30.8,0.0,71.7
2017-07-14,32.1,0.0,68.7
2017-07-15,31.0,4.253,76.2
2017-07-16,31.7,0.0,76.1
2017-07-17,29.7,17.312,84.2
2017-07-18,32.1,2.3,73.6
2017-07-19,33.2,0.149,67.7
2017-07-20,30.0,29.117,81.3
2017-07-21,31.9,0.0,73.3
2017-07-22,29.7,4.597,80.6
2017-07-23,29.1,17.955,85.7
2017-07-24,29.3,3.449,83.2
2017-07-25,28.8,2.344,85.9
2017-07-26,30.6,0.0,77.4
2017-07-27,31.5,0.0,72.6
2017-07-28,31.3,5.448,75.0
2017-07-29,30.5,0.0,78.3
2017-07-30,30.3,0.0,74.8
2017-07-31,28.3,22.299,89.6
2017-08-13,30.9,0.0,70.0
2017-08-14,31.4,0.0,66.3
2017-08-15,32.0,0.1,65.1
2017-08-16,31.9,0.1,64.4
2017-08-17,32.8,0.0,62.5
2017-08-18,33.1,0.0,62.5
2017-08-19,28.5,24.851,88.3
2017-08-20,31.0,0.0,76.1
2017-08-21,31.5,0.0,74.7
2017-08-22,30.9,0.917,78.3
2017-08-23,28.8,35.249,87.6
2017-08-24,29.7,0.0,79.7
2017-08-25,29.9,6.033,81.6
2017-08-26,28.3,12.909,85.6
2017-08-27,29.5,1.299,77.3
2017-08-28,29.6,0.51,78.5
2017-08-29,30.1,0.851,76.9
2017-08-30,30.4,5.643,78.5
2017-08-31,27.5,56.324,92.7
2017-09-13,31.8,0.0,66.7
2017-09-14,31.6,0.0,69.0
2017-09-15,31.8,0.0,61.7
2017-09-16,29.5,0.0,71.2
2017-09-17,29.7,0.0,69.1
2017-09-18,30.1,0.0,65.8
2017-09-19,31.1,0.0,59.4
2017-09-20,30.9,0.0,58.6
2017-09-21,29.9,0.0,70.3
2017-09-22,26.1,42.207,88.8
2017-09-23,24.6,30.556,94.3
2017-09-24,26.4,0.0,84.4
2017-09-25,29.1,0.0,73.3
2017-09-26,30.0,0.0,70.7
2017-09-27,29.9,0.0,65.3
2017-09-28,30.4,0.0,62.7
2017-09-30,29.7,0.0,60.3
2017-10-13,28.2,0.0,58.9
2017-10-14,28.1,0.0,57.4
2017-10-15,27.9,0.0,53.7
2017-10-16,27.1,0.0,54.5
2017-10-17,26.7,0.0,55.6
2017-10-18,27.0,0.0,55.2
2017-10-19,27.1,0.0,62.2
2017-10-20,27.5,0.0,60.2
2017-10-21,26.3,0.0,58.6
2017-10-22,26.5,0.0,58.3
2017-10-23,26.8,0.0,53.5
2017-10-24,25.8,0.0,50.8
2017-10-25,24.6,0.0,52.6
2017-10-26,24.9,0.0,57.3
2017-10-27,24.7,0.0,61.6
2017-10-28,24.6,0.0,58.8
2017-10-29,24.5,0.0,60.1
2017-10-30,24.1,0.0,65.5
2017-10-31,23.6,0.0,66.5
2017-11-13,20.2,0.0,71.6
2017-11-14,21.1,0.0,67.1
2017-11-15,20.7,0.0,62.4
2017-11-16,19.8,0.0,67.2
2017-11-17,19.8,0.0,66.5
2017-11-18,20.1,0.425,68.8
2017-11-19,19.1,0.0,53.3
2017-11-20,17.0,0.0,52.8
2017-11-21,16.2,0.0,55.3
2017-11-22,16.8,0.0,50.3
2017-11-23,16.6,0.0,51.3
2017-11-24,17.1,0.0,47.8
2017-11-25,17.7,0.0,47.7
2017-11-26,17.9,0.0,51.8
2017-11-27,17.4,0.0,53.8
2017-11-28,18.3,0.0,50.9
2017-11-29,19.1,0.0,51.7
2017-11-30,18.6,0.0,57.2
2017-12-13,14.9,0.0,86.8
2017-12-14,13.5,0.0,83.7
2017-12-15,12.4,0.0,78.2
2017-12-16,12.4,0.0,74.8
2017-12-17,13.9,0.0,59.8
2017-12-18,15.3,0.0,57.8
2017-12-19,15.1,0.0,61.9
2017-12-20,16.0,0.0,72.6
2017-12-21,17.3,0.0,73.0
2017-12-22,16.3,0.0,66.3
2017-12-23,15.7,0.0,61.4
2017-12-24,15.7,0.0,61.1
2017-12-25,14.7,0.0,71.4
2017-12-26,14.6,0.0,72.7
2017-12-27,15.6,0.0,67.5
2017-12-28,16.1,0.0,63.9
2017-12-29,15.4,0.0,67.0
2017-12-30,14.5,0.0,73.4
2017-12-31,13.3,0.0,76.6
2018-01-01,12.5,0.0,82.5
2018-01-02,11.8,0.0,85.5
2018-01-03,11.1,0.0,86.6
2018-01-04,10.9,0.0,86.2
2018-01-05,11.7,0.0,81.0
2018-01-06,11.2,0.0,79.6
2018-01-07,12.1,0.0,73.2
2018-01-08,12.3,0.0,70.0
2018-01-09,12.6,0.0,72.2
2018-01-10,13.8,0.0,68.1
2018-01-11,13.8,0.0,66.7
2018-01-12,14.6,0.0,62.9
2018-01-13,14.3,0.0,65.6
2018-01-14,14.3,0.0,62.6
2018-01-15,13.9,0.0,70.1
2018-01-16,15.2,0.0,58.7
2018-01-17,14.4,0.0,70.8
2018-01-18,16.7,0.0,73.2
2018-01-19,15.1,0.0,80.0
2018-01-20,13.9,0.0,73.2
2018-01-21,14.3,0.0,64.6
2018-01-22,15.4,0.0,66.5
2018-01-23,13.5,3.463,83.2
2018-01-24,12.6,0.0,89.1
2018-01-25,11.8,0.0,93.3
2018-01-26,11.7,0.0,90.4
2018-01-27,12.6,0.0,82.0
2018-01-28,13.0,0.0,77.8
2018-01-29,13.8,0.0,74.8
2018-01-30,16.9,0.0,64.6
2018-01-31,16.9,0.0,71.1
2018-02-01,18.4,0.0,62.9
2018-02-02,17.9,0.0,69.2
2018-02-03,16.9,0.0,58.2
2018-02-04,15.1,0.0,60.0
2018-02-05,14.8,0.0,55.8
2018-02-06,16.1,0.0,54.7
2018-02-07,15.0,0.0,58.1
2018-02-08,14.7,0.0,60.5
2018-02-09,15.4,0.0,60.0
2018-02-10,16.3,0.0,54.9
2018-02-11,18.1,0.0,49.2
2018-02-12,16.5,0.0,71.6
2018-02-13,16.6,0.0,75.9
2018-02-14,15.8,0.0,65.8
2018-02-15,16.8,0.0,67.7
2018-02-16,17.5,0.0,72.1
2018-02-17,18.4,0.0,68.5
2018-02-18,18.3,0.0,63.7
2018-02-19,18.6,0.0,57.4
2018-02-20,19.7,0.0,59.3
2018-02-21,22.5,0.0,54.3
2018-02-22,22.9,0.0,60.8
2018-02-23,23.9,0.0,58.2
2018-02-24,24.7,0.0,57.3
2018-02-25,23.1,0.0,60.3
2018-02-26,20.8,0.0,65.6
2018-02-27,22.5,0.0,63.9
2018-02-28,23.2,0.0,66.8
2018-03-01,22.9,0.0,59.7
2018-03-02,23.5,0.0,57.4
2018-03-03,24.5,0.0,55.4
2018-03-04,23.1,0.0,55.1
2018-03-05,21.9,0.0,58.0
2018-03-06,21.0,0.0,58.8
2018-03-07,21.6,0.0,56.1
2018-03-08,23.5,0.0,52.6
2018-03-09,24.3,0.0,52.9
2018-03-10,24.1,0.0,52.0
2018-03-11,23.9,0.0,55.6
2018-03-12,25.0,0.0,51.2
2018-03-13,26.5,0.0,45.8
2018-03-14,26.7,0.0,36.4
2018-03-15,25.6,0.0,44.5
2018-03-16,24.6,0.0,50.6
2018-03-17,23.6,0.0,45.3
2018-03-18,24.3,0.0,42.3
2018-03-19,25.7,0.0,41.9
2018-03-20,26.9,0.0,42.0
2018-03-21,26.5,0.0,48.4
2018-03-22,24.5,0.0,57.6
2018-03-23,24.0,0.0,54.2
2018-03-24,25.4,0.0,50.2
2018-03-25,25.6,0.0,50.1
2018-03-26,26.5,0.0,45.7
2018-03-27,28.1,0.0,37.0
2018-03-28,29.3,0.0,34.7
2018-03-29,28.6,0.0,38.6
2018-03-30,28.8,0.0,37.1
2018-03-31,26.8,0.0,46.2
2018-04-01,28.4,0.0,44.8
2018-04-02,29.3,0.0,44.3
2018-04-03,31.2,0.0,41.8
2018-04-04,32.0,0.0,40.3
2018-04-05,31.7,0.0,40.3
2018-04-06,29.3,5.0,43.4
2018-04-07,28.2,0.0,49.6
2018-04-08,29.5,0.0,48.0
2018-04-09,26.1,2.612,59.8
2018-04-10,28.4,0.0,54.1
2018-04-11,26.8,0.0,53.7
2018-04-12,27.1,5.149,49.2
2018-04-13,28.9,0.0,32.8
2018-04-14,29.3,0.0,30.0
2018-04-15,31.3,0.0,32.9
2018-04-16,32.1,0.0,34.3
2018-04-17,32.6,0.0,29.8
2018-04-18,32.3,0.0,27.1
2018-04-19,32.8,0.0,27.2
2018-04-20,33.0,0.0,24.1
2018-04-21,29.6,0.0,29.5
2018-04-22,29.1,0.0,24.4
2018-04-23,30.0,0.0,21.3
2018-04-24,31.4,0.0,23.1
2018-04-25,33.2,0.0,21.5
2018-04-26,34.7,0.0,21.3
2018-04-27,33.2,0.0,39.3
2018-04-28,33.7,0.0,41.3
2018-04-29,32.5,1.299,48.1
2018-04-30,32.1,0.0,48.1
2018-05-01,31.6,0.0,50.6
2018-05-02,30.4,11.506,53.8
2018-05-03,29.4,0.0,48.9
2018-05-04,31.0,4.298,51.8
2018-05-05,33.5,0.3,41.5
2018-05-06,32.4,0.0,37.3
2018-05-07,33.2,0.0,33.7
2018-05-08,29.9,0.0,38.7
2018-05-09,28.7,1.129,46.6
2018-05-10,31.8,0.0,42.5
2018-05-11,34.6,0.0,33.7
2018-05-12,35.3,0.597,38.3
2018-05-13,32.3,6.924,48.7
2018-05-14,29.9,0.0,48.5
2018-05-15,32.1,0.0,49.3
2018-05-16,34.6,0.17,33.9
2018-05-17,35.5,0.0,27.0
2018-05-18,34.6,0.0,31.1
2018-05-19,34.4,0.0,35.8
2018-05-20,34.8,0.0,26.4
2018-05-21,36.3,0.0,17.4
2018-05-22,37.2,0.0,19.0
2018-05-23,36.8,0.0,26.2
2018-05-24,36.4,0.0,23.0
2018-05-25,36.5,0.0,18.4
2018-05-26,37.0,0.0,18.8
2018-05-27,37.9,0.0,16.1
2018-05-28,36.6,0.0,26.6
2018-05-29,37.0,0.0,31.1
2018-05-30,34.9,0.0,42.6
2018-05-31,36.3,0.0,37.8
2018-06-01,35.2,0.0,45.7
2018-06-02,32.4,0.0,45.9
2018-06-03,34.0,0.0,51.5
2018-06-04,36.2,0.0,45.8
2018-06-05,36.5,0.0,45.9
