date,temp,rainfall,humidity
2023-04-19,31.4,0.0,35.1
2023-04-20,29.2,1.023,40.0
2023-04-21,29.2,0.0,35.1
2023-04-22,29.5,0.0,29.1
2023-04-23,27.1,0.0,28.2
2023-04-24,26.9,0.0,35.0
2023-04-25,27.6,0.0,36.3
2023-04-26,29.1,0.0,35.5
2023-04-27,29.9,0.0,33.6
2023-04-28,28.3,0.0,40.3
2023-04-29,27.9,0.0,43.4
2023-04-30,26.0,0.255,55.6
2023-05-01,21.7,11.969,89.7
2023-05-02,23.4,0.1,82.1
2023-05-03,22.8,27.311,85.4
2023-05-04,24.6,0.0,71.2
2023-05-05,27.9,0.0,56.9
2023-05-06,28.6,0.0,49.4
2023-05-07,29.4,3.492,46.3
2023-05-08,29.2,0.0,53.0
2023-05-09,30.3,0.0,35.8
2023-05-10,30.5,0.0,24.8
2023-05-11,31.1,0.0,29.0
2023-05-12,32.8,0.0,27.9
2023-05-13,33.5,0.0,31.6
2023-05-14,33.6,0.0,30.8
2023-05-15,33.9,0.0,27.6
2023-05-16,33.4,0.0,30.4
2023-05-17,33.3,0.0,33.3
2023-05-18,29.8,8.536,50.9
2023-05-19,32.1,0.0,39.2
2023-05-20,33.5,0.0,32.9
2023-05-21,35.7,0.0,27.5
2023-05-22,37.4,0.0,24.6
2023-05-23,36.9,0.0,25.0
2023-05-24,30.0,0.0,46.3
2023-05-25,28.9,4.987,52.1
2023-05-26,28.2,0.0,52.6
2023-05-27,27.4,18.179,65.0
2023-05-28,30.1,0.0,59.1
2023-05-29,27.2,6.924,68.5
2023-05-30,27.1,31.162,68.7
2023-05-31,25.2,3.354,81.3
2023-06-01,26.0,0.2,73.3
2023-06-02,28.5,0.0,53.9
2023-06-03,30.4,0.0,49.0
2023-06-04,29.4,2.582,60.3
2023-06-05,31.7,0.0,52.6
2023-06-06,31.5,0.34,48.1
2023-06-07,32.4,0.0,39.3
2023-06-08,33.8,0.0,35.1
2023-06-09,33.8,0.0,40.9
2023-06-10,34.4,0.0,39.5
2023-06-11,32.8,0.574,48.5
2023-06-12,34.9,0.0,45.1
2023-06-13,36.5,0.0,39.7
2023-06-14,35.4,0.0,40.4
2023-06-15,33.6,0.0,44.6
2023-06-16,32.0,8.195,56.2
2023-06-17,32.5,0.299,62.0
2023-06-18,31.5,0.597,66.2
2023-06-19,28.6,8.701,81.0
2023-06-20,31.6,0.598,67.8
2023-06-21,31.0,0.075,71.7
2023-06-22,32.4,0.851,68.1
2023-06-23,32.8,6.464,69.8
2023-06-24,32.2,0.0,69.2
2023-06-25,26.4,47.208,93.6
2023-06-26,28.8,1.194,86.1
2023-06-27,29.5,4.338,86.9
2023-06-28,29.6,2.091,85.0
2023-06-29,28.8,21.0,87.6
2023-06-30,28.2,23.415,90.7
2023-07-01,29.5,0.0,83.4
2023-07-02,30.8,0.0,75.7
2023-07-03,32.8,0.0,69.9
2023-07-04,31.2,2.261,78.9
2023-07-05,29.9,7.091,86.0
2023-07-06,28.3,3.045,91.9
2023-07-07,29.7,0.0,84.6
2023-07-08,27.2,117.318,97.1
2023-07-09,26.9,114.902,98.1
2023-07-10,27.4,6.954,96.7
2023-07-11,28.4,0.448,89.8
2023-07-12,29.3,0.896,88.1
2023-07-13,29.7,1.701,88.1
2023-07-14,29.5,1.494,88.9
2023-07-15,29.5,13.747,87.0
2023-07-16,29.0,7.851,89.1
2023-07-17,30.5,0.0,86.2
2023-07-18,29.4,0.644,92.2
2023-07-19,30.9,0.0,82.6
2023-07-20,32.8,0.0,70.8
2023-07-21,33.2,0.0,71.7
2023-07-22,32.1,0.0,77.2
2023-07-23,32.1,0.17,72.4
2023-07-24,32.5,0.0,70.6
2023-07-25,31.3,0.0,80.9
2023-07-26,27.7,31.643,92.1
2023-07-27,29.6,0.5,84.6
2023-07-28,28.7,10.585,87.6
2023-07-29,27.9,5.701,92.3
2023-07-30,29.7,0.0,82.9
2023-07-31,31.1,0.0,78.3
2023-08-01,31.4,0.0,74.7
2023-08-02,30.7,4.253,78.9
2023-08-03,30.6,7.492,81.3
2023-08-04,29.3,47.116,86.7
2023-08-05,29.5,6.597,88.3
2023-08-06,31.4,0.0,73.4
2023-08-07,30.3,0.0,70.7
2023-08-08,31.0,0.0,67.9
2023-08-09,31.4,0.0,66.1
2023-08-10,30.8,0.17,71.0
2023-08-11,31.3,0.0,66.4
2023-08-12,31.6,0.0,61.4
2023-08-13,30.9,0.0,65.7
2023-08-14,30.7,0.0,70.0
2023-08-15,30.1,1.664,80.5
2023-08-16,31.9,3.585,72.2
2023-08-17,32.2,0.0,63.8
2023-08-18,32.6,0.0,64.0
2023-08-19,30.6,17.975,82.1
2023-08-20,31.9,0.0,75.2
2023-08-21,32.6,0.0,74.0
2023-08-22,31.1,0.0,80.9
2023-08-23,27.6,5.936,92.4
2023-08-24,29.1,0.0,75.8
2023-08-25,30.4,0.0,68.1
2023-08-26,30.8,0.0,63.6
2023-08-27,30.9,0.0,58.5
2023-08-28,30.7,0.0,62.5
2023-08-29,31.5,0.0,61.5
2023-08-30,31.6,0.0,62.8
2023-08-31,31.9,0.0,61.7
2023-09-01,32.4,0.0,60.6
2023-09-02,33.3,0.0,46.1
2023-09-03,31.9,0.0,54.4
2023-09-04,31.6,0.0,58.2
2023-09-05,32.0,0.0,61.0
2023-09-06,31.6,0.0,59.1
2023-09-07,30.8,0.149,65.3
2023-09-08,30.4,0.0,66.4
2023-09-09,27.2,25.701,87.2
2023-09-10,25.6,24.673,96.6
2023-09-11,27.7,0.149,85.8
2023-09-12,29.1,0.0,79.4
2023-09-13,30.8,0.0,76.3
2023-09-14,31.9,0.0,73.7
2023-09-15,29.4,4.403,82.1
2023-09-16,28.1,10.149,91.0
2023-09-17,28.3,0.299,87.8
2023-09-18,28.8,0.0,77.3
2023-09-19,30.6,0.0,71.2
2023-09-20,31.8,0.0,62.2
2023-09-21,31.0,0.851,71.0
2023-09-22,30.9,0.0,71.7
2023-09-23,28.4,14.851,84.4
2023-09-24,28.4,0.0,77.9
2023-09-25,29.4,0.0,72.3
2023-09-26,30.1,0.0,68.9
2023-09-27,29.6,0.0,65.1
2023-09-28,28.7,0.0,62.1
2023-09-29,28.9,0.0,62.3
2023-09-30,29.5,0.0,61.9
2023-10-01,28.9,0.0,59.8
2023-10-02,27.7,0.0,52.7
2023-10-03,27.2,0.0,48.9
2023-10-04,27.7,0.0,54.2
2023-10-05,27.6,0.0,53.7
2023-10-06,28.0,0.0,52.3
2023-10-07,29.0,0.0,58.0
2023-10-08,30.2,0.0,60.1
2023-10-09,30.4,0.0,58.8
2023-10-10,29.8,0.0,52.7
2023-10-11,27.9,0.0,55.8
2023-10-12,27.0,0.0,53.5
2023-10-13,28.1,0.0,55.4
2023-10-14,28.8,0.0,55.1
2023-10-15,27.6,0.0,58.1
2023-10-16,25.4,1.0,59.5
2023-10-17,21.9,3.851,77.2
2023-10-18,24.3,0.0,60.3
2023-10-19,23.7,0.0,58.8
2023-10-20,24.0,0.0,59.2
2023-10-21,23.8,0.0,59.7
2023-10-22,24.2,0.0,59.8
2023-10-23,24.6,0.0,58.3
2023-10-24,24.5,0.0,56.3
2023-10-25,24.1,0.0,57.9
2023-10-26,24.2,0.0,54.5
2023-10-27,23.7,0.0,52.1
2023-10-28,24.1,0.0,52.2
2023-10-29,24.6,0.0,52.2
2023-10-30,25.1,0.0,58.3
2023-10-31,24.9,0.0,67.1
2023-11-01,24.2,0.0,64.4
2023-11-02,23.5,0.0,71.8
2023-11-03,22.8,0.0,72.2
2023-11-04,22.7,0.0,75.8
2023-11-05,23.3,0.0,70.7
2023-11-06,22.6,0.0,64.8
2023-11-07,23.3,0.0,63.5
2023-11-08,23.5,0.0,66.0
2023-11-09,23.8,0.0,62.7
2023-11-10,20.3,7.701,84.4
2023-11-11,19.8,0.0,76.0
2023-11-12,19.8,0.0,72.6
2023-11-13,19.6,0.0,74.3
2023-11-14,19.9,0.0,66.1
2023-11-15,19.1,0.0,70.1
2023-11-16,19.1,0.0,76.1
2023-11-17,20.1,0.0,73.1
2023-11-18,20.6,0.0,68.8
2023-11-19,19.9,0.0,68.0
2023-11-20,19.5,0.0,70.4
2023-11-21,18.8,0.0,70.8
2023-11-22,17.8,0.0,67.7
2023-11-23,18.6,0.0,65.7
2023-11-24,18.3,0.0,70.0
2023-11-25,18.1,0.0,69.7
2023-11-26,19.4,0.0,67.1
2023-11-27,18.5,6.254,75.0
2023-11-28,17.7,0.23,86.9
2023-11-29,18.5,0.0,81.0
2023-11-30,19.1,0.0,82.5
2023-12-01,19.6,0.0,80.7
2023-12-02,17.9,0.0,83.5
2023-12-03,18.4,0.0,75.1
2023-12-04,19.7,0.015,67.4
2023-12-05,17.9,0.0,69.4
2023-12-06,16.9,0.0,72.6
2023-12-07,16.7,0.0,75.4
2023-12-08,17.4,0.0,69.7
2023-12-09,16.9,0.0,69.4
2023-12-10,15.6,0.0,68.6
2023-12-11,15.5,0.0,65.0
2023-12-12,15.9,0.0,72.2
2023-12-13,16.3,0.0,69.6
2023-12-14,15.4,0.0,65.4
2023-12-15,15.4,0.0,63.2
2023-12-16,16.3,0.0,50.6
2023-12-17,15.8,0.0,64.3
2023-12-18,14.6,0.0,71.5
2023-12-19,14.5,0.0,64.9
2023-12-20,14.2,0.0,68.6
2023-12-21,14.3,0.0,75.2
2023-12-22,14.3,0.0,76.1
2023-12-23,16.3,0.0,72.6
2023-12-24,16.0,0.0,77.6
2023-12-25,14.8,0.0,81.7
2023-12-26,14.1,0.0,83.8
2023-12-27,13.0,0.0,91.9
2023-12-28,12.8,0.0,91.1
2023-12-29,13.8,0.0,93.9
2023-12-30,14.6,0.0,90.0
2023-12-31,13.3,0.0,87.0
2024-01-01,12.1,0.0,81.7
2024-01-02,11.2,0.0,82.2
2024-01-03,10.8,0.0,87.8
2024-01-04,10.1,0.0,92.7
2024-01-05,12.0,0.0,92.9
2024-01-06,12.1,0.0,84.9
2024-01-07,11.6,0.0,81.2
2024-01-08,10.9,0.0,88.1
2024-01-09,10.9,0.0,90.8
2024-01-10,9.7,0.0,87.4
2024-01-11,10.6,0.0,83.4
2024-01-12,10.2,0.0,83.5
2024-01-13,10.9,0.0,86.7
2024-01-14,10.8,0.0,85.6
2024-01-15,10.4,0.0,80.7
2024-01-16,10.2,0.0,88.4
2024-01-17,10.8,0.0,82.6
2024-01-18,10.6,0.0,86.7
2024-01-19,10.0,0.0,89.6
2024-01-20,11.5,0.0,82.3
2024-01-21,9.3,0.0,90.1
2024-01-22,10.5,0.0,82.7
2024-01-23,11.9,0.0,84.9
2024-01-24,11.5,0.0,85.8
2024-01-25,10.9,0.0,87.1
2024-01-26,12.4,0.0,76.3
2024-01-27,14.0,0.0,68.3
2024-01-28,13.3,0.0,78.0
2024-01-29,14.1,0.0,84.1
2024-01-30,12.7,0.0,92.2
2024-01-31,12.8,9.298,96.2
2024-02-01,15.2,17.166,94.1
2024-02-02,12.9,0.0,94.1
2024-02-03,13.9,0.0,74.5
2024-02-04,16.1,1.0,87.1
2024-02-05,16.1,0.0,83.7
2024-02-06,13.5,0.0,72.9
2024-02-07,13.5,0.0,67.7
2024-02-08,14.3,0.0,66.3
2024-02-09,15.0,0.0,57.8
2024-02-10,14.9,0.0,69.6
2024-02-11,15.2,0.0,73.7
2024-02-12,15.6,0.0,79.1
2024-02-13,15.9,0.0,80.5
2024-02-14,16.7,0.0,76.4
2024-02-15,17.0,0.0,71.0
2024-02-16,17.3,0.0,63.4
2024-02-17,17.2,0.0,62.0
2024-02-18,19.2,0.0,59.7
2024-02-19,21.0,0.0,56.8
2024-02-20,21.0,2.0,72.4
2024-02-21,19.4,0.0,66.5
2024-02-22,19.1,0.0,50.1
2024-02-23,16.9,0.0,51.3
2024-02-24,17.4,0.0,50.2
2024-02-25,18.3,0.0,44.8
2024-02-26,18.8,0.0,42.8
2024-02-27,18.8,0.0,51.5
2024-02-28,18.0,0.0,63.5
2024-02-29,19.1,0.0,59.5
2024-03-01,21.6,0.0,56.6
2024-03-02,21.2,7.274,70.5
2024-03-03,19.4,0.448,62.3
2024-03-04,17.9,0.0,46.8
2024-03-05,16.7,0.0,49.7
2024-03-06,16.4,0.0,51.5
2024-03-07,18.7,0.0,51.2
2024-03-08,19.9,0.0,50.7
2024-03-09,19.0,0.0,53.4
2024-03-10,19.8,0.0,52.3
2024-03-11,23.2,0.0,47.4
2024-03-12,22.9,0.0,50.4
2024-03-13,22.3,0.0,54.9
2024-03-14,23.0,0.0,53.0
2024-03-15,21.4,0.0,45.6
2024-03-16,21.6,0.0,45.9
2024-03-17,21.9,0.0,49.0
2024-03-18,21.8,0.0,50.6
2024-03-19,23.0,0.0,49.2
2024-03-20,24.3,0.0,49.4
2024-03-21,23.1,0.0,62.3
2024-03-22,25.3,0.0,58.9
2024-03-23,26.5,0.0,51.1
2024-03-24,24.6,0.085,54.6
2024-03-25,24.9,0.0,58.7
2024-03-26,26.4,0.0,50.7
2024-03-27,29.0,0.0,44.3
2024-03-28,29.7,0.0,40.9
2024-03-29,28.8,0.4,51.4
2024-03-30,29.5,0.3,46.1
2024-03-31,28.8,0.0,44.4
2024-04-01,25.3,0.0,49.2
2024-04-02,26.2,0.0,36.0
2024-04-03,28.2,0.0,34.2
2024-04-04,29.7,0.0,31.3
2024-04-05,29.8,0.0,30.8
2024-04-06,28.6,0.0,29.2
2024-04-07,28.0,0.0,28.3
2024-04-08,28.9,0.0,28.9
2024-04-09,29.5,0.0,26.2
2024-04-10,29.6,0.0,28.5
2024-04-11,30.0,0.0,31.3
2024-04-12,30.9,0.0,31.3
2024-04-13,29.3,2.045,40.1
2024-04-14,26.4,0.896,57.8
2024-04-15,28.6,0.0,53.8
2024-04-16,29.9,0.0,38.9
2024-04-17,29.1,0.0,28.5
2024-04-18,31.0,0.0,25.9
2024-04-19,32.5,0.0,32.0
2024-04-20,30.9,0.0,36.2
2024-04-21,31.0,0.0,33.7
2024-04-22,31.0,0.0,31.8
2024-04-23,29.2,3.195,40.5
2024-04-24,29.6,0.0,41.4
2024-04-25,31.4,0.0,31.1
2024-04-26,31.8,3.0,33.9
2024-04-27,31.5,0.0,37.7
2024-04-28,31.2,0.0,31.6
2024-04-29,30.9,0.0,36.0
2024-04-30,29.7,0.0,30.2
2024-05-01,28.2,0.0,20.8
2024-05-02,28.7,0.0,25.1
2024-05-03,30.3,0.0,24.7
2024-05-04,32.7,0.0,23.9
2024-05-05,33.8,0.0,24.4
2024-05-06,34.1,0.0,27.8
2024-05-07,34.2,0.0,33.1
2024-05-08,32.2,0.0,50.2
2024-05-09,31.7,0.0,48.3
2024-05-10,32.6,0.0,49.0
2024-05-11,31.8,0.17,41.4
2024-05-12,33.0,0.0,41.2
2024-05-13,34.0,0.0,34.5
2024-05-14,33.8,0.0,29.9
2024-05-15,34.2,0.0,25.0
2024-05-16,35.0,0.0,29.6
2024-05-17,36.9,0.0,26.0
2024-05-18,37.1,0.0,25.9
2024-05-19,38.1,0.0,23.2
2024-05-20,37.9,0.0,23.2
2024-05-21,35.8,0.0,40.2
2024-05-22,36.0,0.0,44.0
2024-05-23,35.2,0.0,45.0
2024-05-24,35.4,0.0,43.7
2024-05-25,37.3,0.0,35.8
2024-05-26,37.9,0.0,26.9
2024-05-27,38.6,0.0,24.9
2024-05-28,38.6,0.0,23.7
2024-05-29,38.0,0.0,26.6
2024-05-30,39.1,0.0,22.9
2024-05-31,38.6,0.0,24.8
2024-06-01,36.5,0.0,27.3
2024-06-02,36.7,0.0,29.1
2024-06-03,37.2,0.0,29.1
2024-06-04,37.0,0.0,32.4
2024-06-05,37.8,0.0,28.2
2024-06-06,33.8,0.851,39.4
2024-06-07,35.6,0.0,29.9
2024-06-08,35.8,0.0,29.4
2024-06-09,36.0,0.0,25.3
2024-06-10,37.3,0.0,23.4
2024-06-11,37.2,0.0,23.9
2024-06-12,37.6,0.0,24.0
2024-06-13,38.8,0.0,23.3
2024-06-14,37.8,0.0,28.6
2024-06-15,38.3,0.0,27.8
2024-06-16,39.1,0.0,27.6
2024-06-17,39.5,0.0,28.7
2024-06-18,39.5,0.0,31.1
2024-06-19,38.9,0.0,33.1
2024-06-20,33.7,0.0,45.9
2024-06-21,31.9,3.552,60.4
2024-06-22,33.2,0.0,55.7
2024-06-23,33.5,1.556,59.2
2024-06-24,33.2,0.881,65.3
2024-06-25,33.8,0.0,63.3
2024-06-26,33.0,0.299,66.0
2024-06-27,31.1,9.033,76.4
2024-06-28,28.9,203.047,86.7
2024-06-29,30.3,7.656,84.1
2024-06-30,32.6,0.0,76.1
2024-07-01,32.1,0.0,72.6
2024-07-02,33.0,0.6,70.0
2024-07-03,29.5,9.747,87.2
2024-07-04,28.6,0.988,90.2
2024-07-05,29.6,0.51,87.4
2024-07-06,29.7,0.03,85.4
2024-07-07,29.8,0.0,76.4
2024-07-08,28.3,0.0,83.2
2024-07-09,29.6,27.565,87.0
2024-07-10,30.8,12.24,85.0
2024-07-11,33.5,4.253,72.2
2024-07-12,31.4,0.0,64.7
2024-07-13,30.3,19.909,77.9
2024-07-14,32.3,0.3,73.1
2024-07-15,31.3,7.331,79.3
2024-07-16,33.2,0.0,73.5
2024-07-17,32.7,0.0,77.1
2024-07-18,31.0,4.149,83.6
2024-07-19,31.5,0.0,82.9
2024-07-20,32.4,0.2,75.1
2024-07-21,32.6,5.955,77.0
2024-07-22,30.9,27.714,84.8
2024-07-23,31.4,1.045,84.5
2024-07-24,30.0,32.565,87.5
2024-07-25,31.2,9.357,83.8
2024-07-26,30.9,32.459,85.7
2024-07-27,31.3,0.0,85.7
2024-07-28,33.0,0.03,74.6
2024-07-29,33.6,0.0,70.6
2024-07-30,34.4,0.0,68.8
2024-07-31,31.9,89.37,78.7
2024-08-01,28.8,12.656,85.6
2024-08-02,29.7,3.045,86.3
2024-08-03,30.3,0.37,81.5
2024-08-04,30.5,4.403,77.8
2024-08-05,30.0,0.0,80.1
2024-08-06,30.0,0.0,80.1
2024-08-07,28.1,19.17,92.6
2024-08-08,28.5,9.572,89.8
2024-08-09,29.0,18.942,89.1
2024-08-10,28.9,0.881,90.0
2024-08-11,27.3,31.004,94.3
2024-08-12,27.5,6.4,95.2
2024-08-13,28.7,56.818,91.2
2024-08-14,30.6,0.0,83.8
2024-08-15,29.9,12.913,90.2
2024-08-16,30.0,8.507,86.1
2024-08-17,30.2,1.642,83.8
2024-08-18,30.7,0.0,81.2
2024-08-19,30.9,0.0,79.2
2024-08-20,28.6,1.0,86.5
2024-08-21,30.4,0.0,77.2
2024-08-22,31.0,3.403,76.2
2024-08-23,28.3,0.0,87.0
2024-08-24,30.3,0.0,82.2
2024-08-25,30.4,1.407,79.0
2024-08-26,29.9,0.185,82.0
2024-08-27,28.5,16.109,86.1
2024-08-28,28.0,12.556,88.5
2024-08-29,27.0,81.923,95.6
2024-08-30,29.4,0.299,82.8
2024-08-31,30.8,0.0,80.1
2024-09-01,31.7,0.0,76.9
2024-09-02,29.3,19.744,86.6
2024-09-03,30.9,0.0,79.1
2024-09-04,27.0,11.128,90.6
2024-09-05,28.3,0.747,85.4
2024-09-06,28.1,31.474,87.4
2024-09-07,27.4,2.452,88.7
2024-09-08,27.2,0.26,95.2
2024-09-09,28.8,2.24,89.9
2024-09-10,28.1,6.747,88.1
2024-09-11,28.4,1.821,87.0
2024-09-12,26.1,16.134,95.4
2024-09-13,24.0,57.1,98.5
2024-09-14,26.5,1.0,87.5
2024-09-15,28.0,0.2,81.8
2024-09-16,28.8,0.0,77.8
2024-09-17,29.0,0.0,78.1
2024-09-18,25.8,7.597,90.1
2024-09-19,26.7,2.597,88.8
2024-09-20,29.1,0.0,76.3
2024-09-21,30.0,0.0,75.8
2024-09-22,30.9,0.0,74.6
2024-09-23,30.9,0.0,78.6
2024-09-24,31.7,0.0,75.7
2024-09-25,30.9,0.0,77.6
2024-09-26,29.6,0.06,78.9
2024-09-27,29.3,0.0,75.6
2024-09-28,27.9,0.0,77.7
2024-09-29,28.8,0.0,77.5
2024-09-30,29.4,0.0,77.6
2024-10-01,29.6,0.0,77.6
2024-10-02,30.7,0.0,67.4
2024-10-03,30.3,0.0,61.7
2024-10-04,30.4,0.0,66.1
2024-10-05,30.2,0.0,67.7
2024-10-06,29.9,0.0,61.0
2024-10-07,29.2,0.0,66.3
2024-10-08,28.8,0.0,64.2
2024-10-09,28.2,0.0,64.6
2024-10-10,27.8,0.0,60.2
2024-10-11,26.8,0.0,61.6
2024-10-12,27.1,0.0,59.7
2024-10-13,27.5,0.0,53.3
2024-10-14,27.0,0.0,52.6
2024-10-15,26.5,0.0,53.9
2024-10-16,27.1,0.0,55.3
2024-10-17,27.9,0.0,55.5
2024-10-18,27.9,0.0,54.2
2024-10-19,28.3,0.0,54.4
2024-10-20,27.9,0.0,64.0
2024-10-21,27.2,0.0,69.4
2024-10-22,26.9,0.0,67.8
2024-10-23,26.6,0.0,67.0
2024-10-24,26.5,0.0,60.3
2024-10-25,25.6,0.0,61.8
2024-10-26,25.8,0.0,58.2
2024-10-27,26.7,0.0,68.6
2024-10-28,27.1,0.0,65.2
2024-10-29,27.6,0.0,67.2
2024-10-30,28.1,0.0,61.3
2024-10-31,26.9,0.0,63.8
2024-11-01,25.1,0.0,55.1
2024-11-02,25.0,0.0,56.7
2024-11-03,24.3,0.0,58.5
2024-11-04,23.8,0.0,63.7
2024-11-05,24.3,0.0,64.4
2024-11-06,24.3,0.0,66.4
2024-11-07,24.7,0.0,68.5
2024-11-08,24.4,0.0,71.9
2024-11-09,25.0,0.0,70.6
2024-11-10,24.5,0.0,73.7
2024-11-11,24.5,0.0,72.2
2024-11-12,24.6,0.0,65.2
2024-11-13,21.3,0.0,84.3
2024-11-14,22.1,0.0,74.4
2024-11-15,22.7,0.0,66.6
2024-11-16,22.0,0.0,67.7
2024-11-17,20.3,0.0,76.5
2024-11-18,18.3,0.0,85.6
2024-11-19,18.2,0.0,70.9
2024-11-20,18.5,0.0,64.2
2024-11-21,18.2,0.0,59.5
2024-11-22,18.5,0.0,66.5
2024-11-23,19.6,0.0,64.3
2024-11-24,20.3,0.0,59.6
2024-11-25,19.1,0.0,69.6
2024-11-26,18.6,0.0,65.9
2024-11-27,18.4,0.0,61.0
2024-11-28,17.9,0.0,63.1
2024-11-29,18.0,0.0,60.0
2024-11-30,18.0,0.0,63.3
